Battery raw=2714 V=4.031 pct=81%
Battery raw=2712 V=4.082 pct=86%
BLE connected -> ACTIVE MODE
53748,1.440,0.425,0.082,0.082
53768,2.363,1.337,0.337,0.337
53788,3.159,2.137,0.741,0.741
53809,3.665,2.632,1.258,1.258
53829,2.943,1.894,1.597,1.597
53849,2.359,1.306,1.816,1.816
53869,2.193,1.075,1.986,1.986
53890,1.810,0.475,2.042,2.042
53910,1.410,-0.427,1.919,1.919
53930,1.208,-1.189,1.652,1.652
53950,1.340,-1.624,1.307,1.307
53971,1.568,-1.897,0.898,0.898
53991,1.990,-2.265,0.444,0.444
[VBT] <<< TOISTO VALMIS! Peak: 2.04 m/s | Mean: 1.24 m/s <<<

54011,2.600,-2.891,-0.104,0.000
54031,3.074,-3.505,-0.500,0.000
54052,2.955,-3.497,-0.500,0.000
54072,2.137,-2.705,-0.500,0.000
54092,1.467,-2.072,-0.500,0.000
54112,1.207,-1.893,-0.500,0.000
54132,1.157,-1.661,-0.500,0.000
54152,1.670,-0.608,-0.500,0.000
54172,3.282,1.397,-0.192,0.000

[VBT] >>> TOISTO ALKOI >>>
54192,4.559,3.102,0.408,0.408
54213,4.381,3.268,1.060,1.060
54233,4.150,3.124,1.639,1.639
54253,4.148,3.112,2.205,2.205
54273,4.169,3.137,2.764,2.764
54294,4.142,3.122,3.339,3.339
54314,3.613,2.561,3.764,3.764
54334,2.750,1.440,3.966,3.966
54354,2.155,0.179,3.887,3.887
54375,2.170,-1.171,3.572,3.572
54395,3.356,-2.639,2.994,2.994
54415,4.169,-3.834,2.196,2.196
54435,4.039,-4.349,1.316,1.316
54456,3.664,-4.286,0.425,0.425
[VBT] <<< TOISTO VALMIS! Peak: 3.97 m/s | Mean: 2.40 m/s <<<

54476,3.643,-4.209,-0.341,0.000
54496,3.018,-3.218,-0.500,0.000
54516,1.881,-1.275,-0.500,0.000
54537,2.359,0.794,-0.286,0.000

[VBT] >>> TOISTO ALKOI >>>
54558,4.168,2.823,0.290,0.290
54578,4.827,3.471,0.951,0.951
54598,4.600,3.392,1.585,1.585
54619,4.226,3.190,2.197,2.197
54639,4.030,2.993,2.728,2.728
54659,4.002,2.904,3.232,3.232
54679,3.813,2.724,3.691,3.691
54700,3.217,2.138,4.049,4.049
54720,2.705,1.635,4.282,4.282
54740,2.247,1.118,4.412,4.412
54760,1.722,0.396,4.399,4.399
54781,1.480,-0.241,4.312,4.312
54801,1.700,-0.683,4.094,4.094
54821,2.279,-0.932,3.833,3.833
54841,2.848,-1.542,3.460,3.460
54862,3.092,-2.011,2.985,2.985
54882,2.918,-2.252,2.492,2.492
54902,2.666,-2.195,2.020,2.020
54922,2.558,-1.972,1.601,1.601
54943,2.862,-1.898,1.186,1.186
54963,3.717,-2.779,0.627,0.627
[VBT] <<< TOISTO VALMIS! Peak: 4.41 m/s | Mean: 2.78 m/s <<<

54983,4.668,-3.826,-0.105,0.000
55004,3.836,-2.047,-0.448,0.000

[VBT] >>> TOISTO ALKOI >>>
55025,5.354,3.120,0.191,0.191
55045,6.254,3.950,0.947,0.947
55065,6.135,3.839,1.666,1.666
55085,4.660,3.409,2.288,2.288
55106,4.049,2.995,2.847,2.847
55126,4.172,2.697,3.309,3.309
55146,3.952,2.580,3.739,3.739
55166,2.993,1.523,3.957,3.957
55187,2.580,0.612,4.001,4.001
55208,3.881,0.421,4.006,4.006
55228,4.971,0.178,3.926,3.926
55248,5.160,-0.363,3.778,3.778
55269,5.072,-0.923,3.516,3.516
55289,4.710,-2.145,3.033,3.033
55309,4.794,-3.201,2.357,2.357
55329,5.824,-4.681,1.410,1.410
55350,5.982,-4.374,0.499,0.499
55370,4.332,-0.017,0.489,0.489
55390,4.436,3.217,1.098,1.098
55410,5.454,3.621,1.772,1.772
55431,6.261,3.758,2.495,2.495
55451,5.461,3.463,3.111,3.111
55471,4.443,3.074,3.640,3.640
55491,4.032,2.928,4.130,4.130
55512,3.873,2.752,4.603,4.603
55532,3.594,0.879,4.680,4.680
55552,5.250,-2.637,4.079,4.079
55572,6.513,-4.196,3.191,3.191
55593,6.622,-4.563,2.206,2.206
55613,5.814,-5.005,1.200,1.200
55633,5.533,-4.994,0.215,0.215
[VBT] <<< TOISTO VALMIS! Peak: 4.68 m/s | Mean: 2.66 m/s <<<

55653,4.716,-3.634,-0.423,0.000
55674,3.415,-0.831,-0.500,0.000

[VBT] >>> TOISTO ALKOI >>>
55694,5.300,3.403,0.164,0.164
55714,6.097,3.913,0.913,0.913
55734,6.187,3.876,1.640,1.640
55755,5.147,3.506,2.315,2.315
55775,4.236,3.053,2.856,2.856
55795,4.034,3.005,3.377,3.377
55815,3.834,2.671,3.823,3.823
